website_pageview_id,created_at,website_session_id,pageview_url
451757,"2014-02-01 09:57:18",190169,/the-original-mr-fuzzy
451758,"2014-02-01 09:58:45",190171,/products
451759,"2014-02-01 09:59:45",190169,/cart
451760,"2014-02-01 10:00:27",190171,/the-original-mr-fuzzy
451761,"2014-02-01 10:02:47",190169,/shipping
451762,"2014-02-01 10:05:10",190169,/billing-2
451763,"2014-02-01 10:07:32",190169,/thank-you-for-your-order
451764,"2014-02-01 10:08:48",190172,/home
451765,"2014-02-01 10:09:09",190173,/lander-3
451766,"2014-02-01 10:09:36",190174,/lander-3
451767,"2014-02-01 10:10:17",190175,/lander-2
451768,"2014-02-01 10:11:43",190176,/lander-3
451769,"2014-02-01 10:13:07",190172,/products
451770,"2014-02-01 10:13:18",190175,/products
451771,"2014-02-01 10:13:49",190174,/products
451772,"2014-02-01 10:14:46",190174,/the-forever-love-bear
451773,"2014-02-01 10:16:09",190172,/the-original-mr-fuzzy
451774,"2014-02-01 10:16:40",190172,/cart
451775,"2014-02-01 10:16:52",190174,/cart
451776,"2014-02-01 10:17:34",190175,/the-original-mr-fuzzy
451777,"2014-02-01 10:18:51",190172,/shipping
451778,"2014-02-01 10:20:35",190172,/billing-2
451779,"2014-02-01 10:21:48",190177,/lander-3
451780,"2014-02-01 10:40:21",190178,/lander-3
451781,"2014-02-01 10:41:25",190178,/products
451782,"2014-02-01 10:41:58",190178,/the-original-mr-fuzzy
451783,"2014-02-01 10:43:09",190179,/lander-2
451784,"2014-02-01 10:43:37",190180,/home
451785,"2014-02-01 10:44:32",190181,/home
451786,"2014-02-01 10:45:12",190182,/lander-2
451787,"2014-02-01 10:45:29",190183,/lander-3
451788,"2014-02-01 10:45:56",190181,/products
451789,"2014-02-01 10:48:54",190181,/the-original-mr-fuzzy
451790,"2014-02-01 10:53:30",190184,/lander-2
451791,"2014-02-01 10:55:14",190185,/lander-2
451792,"2014-02-01 10:56:15",190184,/products
451793,"2014-02-01 11:09:24",190186,/lander-2
451794,"2014-02-01 11:11:01",190187,/lander-3
451795,"2014-02-01 11:12:14",190186,/products
451796,"2014-02-01 11:13:03",190188,/lander-2
451797,"2014-02-01 11:13:10",190189,/lander-2
451798,"2014-02-01 11:15:58",190190,/lander-3
451799,"2014-02-01 11:16:07",190189,/products
451800,"2014-02-01 11:17:32",190188,/products
451801,"2014-02-01 11:18:25",190189,/the-original-mr-fuzzy
451802,"2014-02-01 11:18:45",190191,/home
451803,"2014-02-01 11:21:35",190188,/the-forever-love-bear
451804,"2014-02-01 11:22:50",190188,/cart
451805,"2014-02-01 11:23:17",190192,/home
451806,"2014-02-01 11:25:35",190193,/home
451807,"2014-02-01 11:27:08",190194,/home
451808,"2014-02-01 11:28:21",190193,/products
451809,"2014-02-01 11:29:02",190192,/products
451810,"2014-02-01 11:30:01",190193,/the-original-mr-fuzzy
451811,"2014-02-01 11:30:37",190193,/cart
451812,"2014-02-01 11:30:41",190194,/products
451813,"2014-02-01 11:31:13",190193,/shipping
451814,"2014-02-01 11:31:46",190193,/billing-2
451815,"2014-02-01 11:32:34",190192,/the-birthday-sugar-panda
451816,"2014-02-01 11:32:35",190194,/the-original-mr-fuzzy
451817,"2014-02-01 11:33:20",190195,/lander-3
451818,"2014-02-01 11:34:57",190193,/thank-you-for-your-order
451819,"2014-02-01 11:35:32",190195,/products
451820,"2014-02-01 11:35:42",190192,/cart
451821,"2014-02-01 11:37:12",190192,/shipping
451822,"2014-02-01 11:38:25",190192,/billing-2
451823,"2014-02-01 11:39:47",190195,/the-original-mr-fuzzy
451824,"2014-02-01 11:47:37",190196,/lander-2
451825,"2014-02-01 11:53:17",190196,/products
451826,"2014-02-01 11:55:18",190196,/the-original-mr-fuzzy
451827,"2014-02-01 11:57:49",190197,/lander-3
451828,"2014-02-01 12:01:41",190198,/lander-3
451829,"2014-02-01 12:03:00",190197,/products
451830,"2014-02-01 12:03:01",190199,/lander-2
451831,"2014-02-01 12:06:08",190200,/home
451832,"2014-02-01 12:07:02",190199,/products
451833,"2014-02-01 12:07:29",190201,/lander-2
451834,"2014-02-01 12:08:34",190199,/the-original-mr-fuzzy
451835,"2014-02-01 12:09:24",190202,/lander-2
451836,"2014-02-01 12:14:30",190203,/lander-2
451837,"2014-02-01 12:18:15",190204,/lander-3
451838,"2014-02-01 12:19:03",190204,/products
451839,"2014-02-01 12:20:23",190204,/the-original-mr-fuzzy
451840,"2014-02-01 12:31:31",190205,/lander-2
451841,"2014-02-01 12:31:56",190205,/products
451842,"2014-02-01 12:33:46",190205,/the-birthday-sugar-panda
451843,"2014-02-01 12:33:47",190206,/lander-3
451844,"2014-02-01 12:34:22",190207,/lander-2
451845,"2014-02-01 12:36:48",190207,/products
451846,"2014-02-01 12:37:07",190208,/lander-3
451847,"2014-02-01 12:37:52",190207,/the-original-mr-fuzzy
451848,"2014-02-01 12:38:11",190209,/home
451849,"2014-02-01 12:38:49",190206,/products
451850,"2014-02-01 12:39:18",190206,/the-forever-love-bear
451851,"2014-02-01 12:39:44",190206,/cart
451852,"2014-02-01 12:41:19",190210,/lander-3
451853,"2014-02-01 12:41:23",190211,/lander-2
451854,"2014-02-01 12:53:16",190212,/lander-2
451855,"2014-02-01 12:54:42",190212,/products
451856,"2014-02-01 12:56:31",190213,/lander-3
451857,"2014-02-01 13:02:42",190214,/lander-3
451858,"2014-02-01 13:05:19",190215,/home
451859,"2014-02-01 13:06:42",190216,/home
451860,"2014-02-01 13:09:07",190216,/products
451861,"2014-02-01 13:11:22",190217,/home
451862,"2014-02-01 13:12:21",190218,/home
451863,"2014-02-01 13:12:26",190219,/lander-3
451864,"2014-02-01 13:12:47",190216,/the-original-mr-fuzzy
451865,"2014-02-01 13:12:50",190220,/lander-2
451866,"2014-02-01 13:13:00",190218,/products
451867,"2014-02-01 13:13:42",190220,/products
451868,"2014-02-01 13:14:24",190218,/the-original-mr-fuzzy
451869,"2014-02-01 13:15:31",190220,/the-original-mr-fuzzy
451870,"2014-02-01 13:15:47",190217,/products
451871,"2014-02-01 13:17:26",190217,/the-original-mr-fuzzy
451872,"2014-02-01 13:20:34",190221,/lander-3
451873,"2014-02-01 13:21:56",190222,/lander-3
451874,"2014-02-01 13:23:11",190223,/lander-3
451875,"2014-02-01 13:24:58",190222,/products
451876,"2014-02-01 13:31:12",190224,/lander-2
451877,"2014-02-01 13:31:51",190225,/home
451878,"2014-02-01 13:32:11",190226,/lander-2
451879,"2014-02-01 13:34:24",190227,/lander-2
451880,"2014-02-01 13:34:52",190228,/lander-2
451881,"2014-02-01 13:34:54",190229,/home
451882,"2014-02-01 13:35:04",190225,/products
451883,"2014-02-01 13:36:56",190230,/lander-3
451884,"2014-02-01 13:39:26",190227,/products
451885,"2014-02-01 13:40:06",190229,/products
451886,"2014-02-01 13:42:04",190230,/products
451887,"2014-02-01 13:44:04",190227,/the-original-mr-fuzzy
451888,"2014-02-01 13:44:18",190229,/the-original-mr-fuzzy
451889,"2014-02-01 13:46:05",190229,/cart
451890,"2014-02-01 13:46:30",190231,/home
451891,"2014-02-01 13:47:41",190227,/cart
451892,"2014-02-01 13:49:24",190227,/shipping
451893,"2014-02-01 13:51:02",190227,/billing-2
451894,"2014-02-01 13:51:31",190232,/lander-3
451895,"2014-02-01 13:53:51",190233,/home
451896,"2014-02-01 13:54:00",190234,/home
451897,"2014-02-01 13:58:48",190234,/products
451898,"2014-02-01 13:59:19",190233,/products
451899,"2014-02-01 14:01:45",190233,/the-original-mr-fuzzy
451900,"2014-02-01 14:02:30",190234,/the-original-mr-fuzzy
451901,"2014-02-01 14:03:40",190235,/lander-2
451902,"2014-02-01 14:03:49",190234,/cart
451903,"2014-02-01 14:06:21",190235,/products
451904,"2014-02-01 14:08:30",190235,/the-original-mr-fuzzy
451905,"2014-02-01 14:13:02",190236,/lander-3
451906,"2014-02-01 14:15:34",190236,/products
451907,"2014-02-01 14:18:39",190237,/home
451908,"2014-02-01 14:20:42",190237,/products
451909,"2014-02-01 14:23:29",190238,/lander-2
451910,"2014-02-01 14:25:29",190239,/lander-3
451911,"2014-02-01 14:26:57",190238,/products
451912,"2014-02-01 14:27:20",190240,/lander-3
451913,"2014-02-01 14:27:36",190241,/lander-2
451914,"2014-02-01 14:28:10",190240,/products
451915,"2014-02-01 14:29:21",190241,/products
451916,"2014-02-01 14:29:40",190242,/home
451917,"2014-02-01 14:30:29",190242,/products
451918,"2014-02-01 14:30:30",190243,/lander-2
451919,"2014-02-01 14:30:47",190238,/the-forever-love-bear
451920,"2014-02-01 14:31:35",190238,/cart
451921,"2014-02-01 14:32:17",190242,/the-original-mr-fuzzy
451922,"2014-02-01 14:32:56",190241,/the-forever-love-bear
451923,"2014-02-01 14:33:36",190244,/lander-2
451924,"2014-02-01 14:34:16",190245,/home
451925,"2014-02-01 14:34:26",190244,/products
451926,"2014-02-01 14:34:29",190238,/shipping
451927,"2014-02-01 14:34:52",190238,/billing-2
451928,"2014-02-01 14:37:57",190238,/thank-you-for-your-order
451929,"2014-02-01 14:40:34",190246,/lander-2
451930,"2014-02-01 14:41:36",190246,/products
451931,"2014-02-01 14:44:01",190246,/the-original-mr-fuzzy
451932,"2014-02-01 14:44:26",190247,/home
451933,"2014-02-01 14:47:02",190247,/products
451934,"2014-02-01 14:47:05",190248,/lander-3
451935,"2014-02-01 14:49:04",190247,/the-original-mr-fuzzy
451936,"2014-02-01 14:50:25",190249,/lander-3
451937,"2014-02-01 14:52:48",190249,/products
451938,"2014-02-01 14:55:26",190249,/the-original-mr-fuzzy
451939,"2014-02-01 14:55:47",190250,/lander-2
451940,"2014-02-01 14:57:22",190251,/lander-2
451941,"2014-02-01 15:02:29",190251,/products
451942,"2014-02-01 15:04:55",190251,/the-forever-love-bear
451943,"2014-02-01 15:06:51",190252,/home
451944,"2014-02-01 15:08:11",190251,/cart
451945,"2014-02-01 15:08:18",190253,/lander-2
451946,"2014-02-01 15:08:19",190252,/products
451947,"2014-02-01 15:09:14",190254,/lander-2
451948,"2014-02-01 15:10:03",190251,/shipping
451949,"2014-02-01 15:11:06",190255,/lander-2
451950,"2014-02-01 15:11:52",190255,/products
451951,"2014-02-01 15:11:59",190253,/products
451952,"2014-02-01 15:12:17",190254,/products
451953,"2014-02-01 15:12:18",190252,/the-original-mr-fuzzy
451954,"2014-02-01 15:12:50",190256,/home
451955,"2014-02-01 15:12:59",190255,/the-original-mr-fuzzy
451956,"2014-02-01 15:14:20",190256,/products
451957,"2014-02-01 15:15:50",190254,/the-original-mr-fuzzy
451958,"2014-02-01 15:17:35",190257,/lander-2
451959,"2014-02-01 15:17:52",190256,/the-original-mr-fuzzy
451960,"2014-02-01 15:18:26",190254,/cart
451961,"2014-02-01 15:19:05",190257,/products
451962,"2014-02-01 15:19:55",190257,/the-forever-love-bear
451963,"2014-02-01 15:22:09",190258,/home
451964,"2014-02-01 15:22:18",190254,/shipping
451965,"2014-02-01 15:23:25",190258,/products
451966,"2014-02-01 15:24:09",190259,/home
451967,"2014-02-01 15:24:48",190254,/billing-2
451968,"2014-02-01 15:25:33",190258,/the-original-mr-fuzzy
451969,"2014-02-01 15:28:44",190259,/products
451970,"2014-02-01 15:28:50",190260,/lander-3
451971,"2014-02-01 15:30:08",190254,/thank-you-for-your-order
451972,"2014-02-01 15:31:50",190261,/lander-2
451973,"2014-02-01 15:32:13",190259,/the-original-mr-fuzzy
451974,"2014-02-01 15:32:26",190262,/home
451975,"2014-02-01 15:37:37",190262,/products
451976,"2014-02-01 15:39:32",190262,/the-original-mr-fuzzy
451977,"2014-02-01 15:45:51",190263,/lander-2
451978,"2014-02-01 15:46:36",190264,/lander-3
451979,"2014-02-01 15:47:04",190263,/products
451980,"2014-02-01 15:47:16",190264,/products
451981,"2014-02-01 15:48:58",190264,/the-forever-love-bear
451982,"2014-02-01 15:50:22",190263,/the-original-mr-fuzzy
451983,"2014-02-01 15:51:08",190265,/home
451984,"2014-02-01 15:51:46",190264,/cart
451985,"2014-02-01 15:54:09",190265,/products
451986,"2014-02-01 15:54:24",190264,/shipping
451987,"2014-02-01 15:56:40",190264,/billing-2
451988,"2014-02-01 15:56:54",190265,/the-birthday-sugar-panda
451989,"2014-02-01 15:57:29",190266,/lander-3
451990,"2014-02-01 15:57:50",190264,/thank-you-for-your-order
451991,"2014-02-01 15:57:53",190267,/lander-2
451992,"2014-02-01 15:58:59",190265,/cart
451993,"2014-02-01 15:59:03",190267,/products
451994,"2014-02-01 16:00:30",190268,/lander-3
451995,"2014-02-01 16:01:34",190269,/lander-2
451996,"2014-02-01 16:03:02",190267,/the-original-mr-fuzzy
451997,"2014-02-01 16:03:45",190270,/lander-2
451998,"2014-02-01 16:04:45",190270,/products
451999,"2014-02-01 16:04:56",190269,/products
452000,"2014-02-01 16:05:18",190268,/products
452001,"2014-02-01 16:05:33",190270,/the-original-mr-fuzzy
452002,"2014-02-01 16:07:54",190268,/the-original-mr-fuzzy
452003,"2014-02-01 16:08:27",190271,/lander-2
452004,"2014-02-01 16:10:35",190272,/home
452005,"2014-02-01 16:14:46",190272,/products
452006,"2014-02-01 16:15:08",190272,/the-original-mr-fuzzy
452007,"2014-02-01 16:18:03",190273,/lander-2
452008,"2014-02-01 16:19:31",190274,/lander-2
452009,"2014-02-01 16:22:27",190275,/lander-2
452010,"2014-02-01 16:23:51",190275,/products
452011,"2014-02-01 16:24:25",190274,/products
452012,"2014-02-01 16:25:14",190276,/home
452013,"2014-02-01 16:26:11",190277,/lander-3
452014,"2014-02-01 16:26:28",190278,/lander-2
452015,"2014-02-01 16:26:35",190279,/home
452016,"2014-02-01 16:27:20",190275,/the-forever-love-bear
452017,"2014-02-01 16:28:02",190274,/the-original-mr-fuzzy
452018,"2014-02-01 16:28:33",190276,/products
452019,"2014-02-01 16:28:38",190277,/products
452020,"2014-02-01 16:29:37",190274,/cart
452021,"2014-02-01 16:30:48",190278,/products
452022,"2014-02-01 16:30:50",190274,/shipping
452023,"2014-02-01 16:31:25",190274,/billing-2
452024,"2014-02-01 16:32:42",190278,/the-original-mr-fuzzy
452025,"2014-02-01 16:33:59",190278,/cart
452026,"2014-02-01 16:34:06",190280,/home
452027,"2014-02-01 16:35:28",190278,/shipping
452028,"2014-02-01 16:36:24",190274,/thank-you-for-your-order
452029,"2014-02-01 16:37:04",190278,/billing-2
452030,"2014-02-01 16:41:02",190281,/lander-3
452031,"2014-02-01 16:42:45",190281,/products
452032,"2014-02-01 16:45:36",190282,/lander-2
452033,"2014-02-01 16:45:57",190281,/the-original-mr-fuzzy
452034,"2014-02-01 16:46:32",190283,/lander-2
452035,"2014-02-01 16:47:13",190281,/cart
452036,"2014-02-01 16:48:31",190284,/lander-2
452037,"2014-02-01 16:50:37",190281,/shipping
452038,"2014-02-01 16:51:52",190285,/lander-2
452039,"2014-02-01 16:52:20",190283,/products
452040,"2014-02-01 16:53:04",190286,/lander-2
452041,"2014-02-01 16:53:31",190283,/the-birthday-sugar-panda
452042,"2014-02-01 16:53:37",190281,/billing-2
452043,"2014-02-01 16:55:34",190283,/cart
452044,"2014-02-01 16:57:04",190283,/shipping
452045,"2014-02-01 16:58:12",190283,/billing-2
452046,"2014-02-01 16:58:46",190287,/home
452047,"2014-02-01 16:58:48",190281,/thank-you-for-your-order
452048,"2014-02-01 17:02:20",190288,/lander-2
452049,"2014-02-01 17:03:24",190283,/thank-you-for-your-order
452050,"2014-02-01 17:03:41",190288,/products
